EID	Language	Form	cat	gloss	markdown
31427	Toqabaqita	tabaɁa	wd	"the Milky Pine: <i>Alstonia scholaris</i>; sticky sap is used as glue, the wood to make <span class=""wd"">kokobaqule</span> (traditional dance) masks; small branches are used for traditional priests’ headdresses; trees are frequented by pigeons"
31524	Ivatan	sabaŋ	bib	"a tree: <i>Erythrina subumbrans</i> (Hassk.) Merr., <i>Fabaceae</i> (<span class=""bib""><a class=""bib"" href=""acd-bib.htm#Madulid"">Madulid 2001</a></span>)"
31341	Malay	sawah	wd	"land cultivated with swamp rice, whether the rice is planted in a natural swamp (<span class=""wd"">sawah ayer</span>) or on irrigated soil (<span class=""wd"">sawah bencah</span>); rice is planted usually in small lots separated from one another by low dykes (<span class=""wd"">batas</span>); a stretch of these lots is <span class=""wd"">sa-bəndaŋ</span>; the word <span class=""wd"">sawah</span> is used in South Malaya and Minangkabau, but <span class=""wd"">bəndaŋ</span> has taken its place in Kedah and Perak, and <span class=""wd"">baroh</span> in Kelantan and Patani"
31341	Karo_Batak	jumah sabah	wd	"irrigated ricefield (<span class=""wd"">jumah</span> ‘swidden’)"
31341	Toba_Batak	saba	wd	"irrigated ricefield (as opposed to 	<span class=""wd"">hauma tur</span> ‘dry ricefield/swidden plot’)"
31341	Old_Javanese	a-sawah-sawah	wd	"to work in the <span class=""wd"">sawah</span>, grow irrigated rice"
28068	Malay	sawaŋ	wd	"a plant, sp. unidentified, used as a remedy for skin-disease (<span class=""wd"">kurap</span>)"
28068	Bahasa_Indonesia	sawaŋ	wd	"plant used to treat <span class=""wd"">kurap</span>: <i>Cordyline fruticosa</i>"
31525	Tagalog	sabasa	bib	"moderate-sized shrub found in mangrove forests or sandy beaches: <i>Scyphiphora hydrophyllacea</i> (<span class=""bib""><a class=""bib"" href=""acd-bib.htm#Madulid"">Madulid 2001</a></span>)"
31227	Tausug	mag-sablay	wd	"to hang or drape something (as a garment) to dry; to wear a <span class=""wd"">sablay</span> blouse"
31074	Isneg	sabá	wd	"another name for the <span class=""wd"">baláyang</span> variety of banana, <i>Musa sapientum</i>, L. var compressa.  Blanco; a thick-skinned, yellow, flattish banana that is eaten either raw or cooked"
31074	Cebuano	sábʔa	wd	"variety of cooking banana with rectangular fruit similar to but smaller than the <span class=""wd"">kárdaba</span>, with 7-12 or more hands in the bunch; the fiber can be made into cloth: <i>Musa sapientum</i> var. compressa"
31537	Buang	(bel) rabu	wd	"waterfall (<span class=""wd"">bel</span> ‘water’)"
31075	Iban	tali sabut	wd	"coir rope, rope of <span class=""wd"">ijok</span> [sugar palm] fiber"
31560	Bontok	sadáŋ	wd	"to place wood on a rack for drying, especially of the wooden forms from 	which <span class=""wd"">kamey</span> digging tools are shaped (<span class=""wd"">kamey</span> = curved wooden tool with narrow blade, used for breaking and turning the soil in a pondfield)"
31389	Old_Javanese	a-soŋ	wd	"having as cover, covered by, in the shadow of, overshadowed by; also of feelings of sadness, etc. which are carried along like a <span class=""wd"">soŋ</span>"
28077	Kaniet	sao	bib	"spear (<span class=""bib""><a class=""bib"" href=""acd-bib.htm#Dempwolff"">Dempwolff (1905:207</a></span>)"
31032	Bikol	sagisí	wd	"fruit of the <span class=""wd"">anáhaw</span> (fan palm)"
28079	Ibaloy	sagsag	wd	"break dirt clods up into small pieces; to split <span class=""wd"">bolo</span> bamboo lengthwise into fourths, eighths, sixteenths, etc."
31343	Kelabit	aag	wd	"minced fish or meat, so called because the traditional way of making such products was by tediously chopping (<span class=""wd"">naag</span>) away at the fish or meat until the whole became finely chopped, like minced fish or meat"
31202	Cebuano	sagú	wd	"sago starch obtained from palm trunks, especially the sago palm (<span class=""wd"">lumbiya</span>) and the buri palm (<span class=""wd"">buli</span>)"
31202	Malay	sagu	wd	"mealy pith, associated usually with ‘sago’, the mealy pith of the sago palm (<span class=""wd"">sagu rumbia</span>), which is of value as a foodstuff, and much consumed in the Archipelago in localities where rice is not grown; in Malaya and Sumatra, where rice is preferred, <span class=""wd"">untong sagu</span> (sago luck) is the lot of the second best, or of a lady’s “second string”"
33699	Tiruray	segelay	wd	"a strap used to sling s.t. from one shoulder; to carry s.t. with a <span class=""wd"">segelay</span>"
30731	Tagalog	sakít	wd	"disease; sickness; illness; complaint; ill, malady; illness; pain, suffering (emotional pain or suffering is <span class=""wd"">sákit</span>, while <span class=""wd"">hapdî</span> and <span class=""wd"">kirót</span> could be either physical or emotional)"
30731	Tausug	ma-sakit	wd	"(with <span class=""wd"">atay</span>) bitter against, hateful (toward someone)"
30731	Tongan	mahaki	wd	"sick person, patient; sickness, disease, ailment; temperamental or characteristic fondness or liking, ‘weakness’, craze, addiction; sick, diseased, ailing; dead (polite for <span class=""wd"">mate</span>)"
30731	Tongan	mahaki-ʔia	wd	"to be sick or unwell (a milder or more polite word than <span class=""wd"">puke</span>): of persons, animals, etc., and trees or plants; of a woman, to have her monthly sickness"
31406	Fijian	saku	wd	"a swordfish, <i>Makaira</i> spp, of the following kinds: <span class=""wd"">saku-voro-waŋga</span>, a large kind that can sink canoes; <span class=""wd"">saku-laya</span>, the sawfish proper; <span class=""wd"">saku-lele</span>, a small kind"
31406	Tongan	haku	wd	"kind of fish, a young <span class=""wd"">hakulā</span>"
31406	Fordata	sulaar	wd	"whale, the fins of which project above the water when it swims on the surface (clearly misidentified, since whales have no dorsal fin; cf. <span class=""lg"">Fordata</span> <span class=""wd"">laar</span> ‘sail’)"
31406	Tongan	haku	wd	"kind of fish, a young <span class=""wd"">hakulā</span>"
31406	Niue	haku lā	wd	"true swordfish (compare <span class=""wd"">haku piu</span> 'sailfish')"
31036	Ilokano	salaksák	wd	"kind of kingfisher with blue and black plumage, larger than the <span class=""wd"">bíding</span>, named for its sound, which is thought to bring about bad luck"
31036	Kankanaey	salaksák	wd	"a variety of very dark-colored Italian millet, and a kind of middle-sized black <span class=""wd"">gusí</span> (jar used mostly for storing rice wine)"
31036	Ifugaw	halakhák	wd	"a kind of kingfisher with dark brown plumage, medium size; in <span class=""wd"">hudhúd</span> chant the word is used in the sense of a dark brown jar (not necessarily used for rice wine), which has a special cover resembling the crest of a kingfisher"
30668	Rejang	saleaʔ kembuʔ	wd	"indigestion (<span class=""wd"">kembuʔ</span> = ‘eat’)"
30668	Balinese	salah	wd	"fault, guilt, wrong-doing, misdeed (the wrong is not moral, but is an offense to normal standards, hence <span class=""wd"">salah pati</span> ‘do wrong in dying’ = ‘die in an abnormal way, as by being executed"
30668	Tae'	salaʔ	wd	"intensive form of <span class=""wd"">sala</span>"
28093	Tagalog	salátan	wd	"southwest; southwest wind (opposite of <span class=""wd"">amihan</span>, northeast wind)"
30404	Ibanag	saleŋ	bib	"a pine: <i>Agathis philippinensis</i> Warb.  Araucariaceae (<span class=""bib""><a class=""bib"" href=""acd-bib.htm#Madulid"">Madulid 2001</a></span>)"
30404	Ifugaw	háloŋ	wd	"resin of pine trees; the word may be used in the sense of pine tree, though the exact term is <span class=""wd"">bolból</span>; splinter of a pine tree containing resin, used as a torch"
30404	Ifugaw_(Batad)	hāloŋ	wd	"pitch pine root of a pine tree, <span class=""wd"">bolbol</span>, heavily saturated with pine resin; a pitch-pine torch"
30404	Casiguran_Dumagat	saləŋ	wd	"the <span class=""wd"">almaciga</span> tree and its sap, <i>Agathis philippinensis</i> (a pine tree used locally for incense burning, torches, starting fires, caulking boats, and especially as lamps in the  houses)"
30404	Casiguran_Dumagat	ma-naləŋ	wd	"to gather <span class=""wd"">almaciga</span> sap"
30404	Tagalog	sáhiŋ	wd	"a species of tree also known as <span class=""wd"">pilì</span> (almond nut); a white, sticky resin or pitch obtained from this tree"
30404	Cebuano	sáluŋ	wd	"dammar resin in a soft state or as an ingredient of the <span class=""wd"">balaw</span> (resinous preparation used to caulk and waterproof a boat) used to caulk boats, esp. from the <span class=""wd"">almasíga</span> tree"
30404	Mansaka	saruŋ	wd	"pitch, used for torch fishing at night (pitch from an <span class=""wd"">almasiga</span> tree is very combustible)"
31505	Sa'a	täli	wd	"to split down, to tear down the stem of the betel pepper preparatory to eating, to split a vine or a bamboo, to strip the skin of <span class=""wd"">wale</span> cane"
28098	Aklanon	sáeod	wd	"catch a dripping liquid like <span class=""wd"">tuba</span> (coconut wine)"
28098	Aklanon	saeód	wd	"vessel used for gathering <span class=""wd"">tuba</span>"
